Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
AND,2009-08-01,2009-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2009,2009,,95.602821,I,base year is 2015
AND,2010-08-01,2010-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2010,2010,,96.271372,I,base year is 2015
AND,2011-08-01,2011-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2011,2011,,98.488147,I,base year is 2015
AND,2012-08-01,2012-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2012,2012,,100.317866,I,base year is 2015
AND,2013-08-01,2013-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2013,2013,,101.091978,I,base year is 2015
AND,2014-08-01,2014-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2014,2014,,101.127165,X,base year is 2015
AND,2015-08-01,2015-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2015,2015,,99.965997,X,base year is 2015
AND,2016-08-01,2016-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2016,2016,,99.332633,X,base year is 2015
AND,2017-08-01,2017-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2017,2017,,101.549408,X,base year is 2015
AND,2018-08-01,2018-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2018,2018,,102.710576,X,base year is 2015
AND,2019-08-01,2019-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2019,2019,,103.343940,X,base year is 2015
AND,2020-08-01,2020-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2020,2020,,103.555062,X,base year is 2015
AND,2021-08-01,2021-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2021,2021,,105.666276,X,base year is 2015
AND,2022-08-01,2022-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2022,2022,,112.844405,X,base year is 2015
AND,2023-08-01,2023-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2023,2023,,119.283608,X,base year is 2015
AND,2024-08-01,2024-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2024,2024,,121.817065,X,base year is 2015
AND,2000-09-01,2000-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2000,2000,,73.594317,I,base year is 2015
AND,2001-09-01,2001-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2001,2001,,76.028526,I,base year is 2015
AND,2002-09-01,2002-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2002,2002,,78.458002,I,base year is 2015
AND,2003-09-01,2003-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2003,2003,,80.885898,I,base year is 2015
AND,2004-09-01,2004-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2004,2004,,83.234624,I,base year is 2015
AND,2005-09-01,2005-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2005,2005,,86.031983,I,base year is 2015
AND,2006-09-01,2006-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2006,2006,,89.146024,I,base year is 2015
AND,2007-09-01,2007-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2007,2007,,91.758652,I,base year is 2015
AND,2008-09-01,2008-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2008,2008,,95.374106,I,base year is 2015
AND,2009-09-01,2009-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2009,2009,,95.506057,I,base year is 2015
AND,2010-09-01,2010-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2010,2010,,96.403323,I,base year is 2015
AND,2011-09-01,2011-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2011,2011,,98.699269,I,base year is 2015
AND,2012-09-01,2012-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2012,2012,,100.441020,I,base year is 2015
AND,2013-09-01,2013-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2013,2013,,101.127165,I,base year is 2015
AND,2014-09-01,2014-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2014,2014,,101.549408,X,base year is 2015
AND,2015-09-01,2015-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2015,2015,,100.177119,X,base year is 2015
AND,2016-09-01,2016-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2016,2016,,99.860437,X,base year is 2015
AND,2017-09-01,2017-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2017,2017,,102.288333,X,base year is 2015
AND,2018-09-01,2018-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2018,2018,,103.977304,X,base year is 2015
AND,2019-09-01,2019-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2019,2019,,104.610669,X,base year is 2015
AND,2020-09-01,2020-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2020,2020,,104.188426,X,base year is 2015
AND,2021-09-01,2021-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2021,2021,,106.405201,X,base year is 2015
AND,2022-09-01,2022-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2022,2022,,113.688890,X,base year is 2015
AND,2023-09-01,2023-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2023,2023,,120.550337,X,base year is 2015
AND,2024-09-01,2024-09-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2024,2024,,122.661551,X,base year is 2015
AND,2000-10-01,2000-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2000,2000,,73.797168,I,base year is 2015
AND,2001-10-01,2001-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2001,2001,,76.231377,I,base year is 2015
AND,2002-10-01,2002-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2002,2002,,78.660326,I,base year is 2015
AND,2003-10-01,2003-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2003,2003,,81.088223,I,base year is 2015
AND,2004-10-01,2004-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2004,2004,,83.428152,I,base year is 2015
AND,2005-10-01,2005-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2005,2005,,86.278291,I,base year is 2015
AND,2006-10-01,2006-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2006,2006,,89.409926,I,base year is 2015
AND,2007-10-01,2007-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2007,2007,,91.960976,I,base year is 2015
AND,2008-10-01,2008-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2008,2008,,95.708382,I,base year is 2015
AND,2009-10-01,2009-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2009,2009,,95.409293,I,base year is 2015
AND,2010-10-01,2010-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2010,2010,,96.535274,I,base year is 2015
AND,2011-10-01,2011-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2011,2011,,98.910390,I,base year is 2015
AND,2012-10-01,2012-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2012,2012,,100.564175,I,base year is 2015
AND,2013-10-01,2013-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2013,2013,,101.162352,I,base year is 2015
AND,2014-10-01,2014-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2014,2014,,101.338287,X,base year is 2015
AND,2015-10-01,2015-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2015,2015,,100.071558,X,base year is 2015
AND,2016-10-01,2016-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2016,2016,,100.071558,X,base year is 2015
AND,2017-10-01,2017-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2017,2017,,102.710576,X,base year is 2015
AND,2018-10-01,2018-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2018,2018,,103.977304,X,base year is 2015
AND,2019-10-01,2019-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2019,2019,,104.505108,X,base year is 2015
AND,2020-10-01,2020-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2020,2020,,104.293987,X,base year is 2015
AND,2021-10-01,2021-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2021,2021,,106.933004,X,base year is 2015
AND,2022-10-01,2022-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2022,2022,,114.427815,X,base year is 2015
AND,2023-10-01,2023-10-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7010,October,2023,2023,,120.867019,X,base year is 2015
AND,2000-11-01,2000-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2000,2000,,74.000019,I,base year is 2015
AND,2001-11-01,2001-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2001,2001,,76.434227,I,base year is 2015
AND,2002-11-01,2002-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2002,2002,,78.862651,I,base year is 2015
AND,2003-11-01,2003-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2003,2003,,81.290547,I,base year is 2015
AND,2004-11-01,2004-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2004,2004,,83.621680,I,base year is 2015
AND,2005-11-01,2005-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2005,2005,,86.524600,I,base year is 2015
AND,2006-11-01,2006-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2006,2006,,89.673828,I,base year is 2015
AND,2007-11-01,2007-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2007,2007,,92.163301,I,base year is 2015
AND,2008-11-01,2008-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2008,2008,,96.042657,I,base year is 2015
AND,2009-11-01,2009-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2009,2009,,95.312529,I,base year is 2015
AND,2010-11-01,2010-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2010,2010,,96.667225,I,base year is 2015
AND,2011-11-01,2011-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2011,2011,,99.121512,I,base year is 2015
AND,2012-11-01,2012-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2012,2012,,100.687329,I,base year is 2015
AND,2013-11-01,2013-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2013,2013,,101.197539,I,base year is 2015
AND,2014-11-01,2014-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2014,2014,,101.127165,X,base year is 2015
AND,2015-11-01,2015-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2015,2015,,100.071558,X,base year is 2015
AND,2016-11-01,2016-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2016,2016,,100.177119,X,base year is 2015
AND,2017-11-01,2017-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2017,2017,,102.921697,X,base year is 2015
AND,2018-11-01,2018-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2018,2018,,103.871744,X,base year is 2015
AND,2019-11-01,2019-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2019,2019,,104.505108,X,base year is 2015
AND,2020-11-01,2020-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2020,2020,,104.082865,X,base year is 2015
AND,2021-11-01,2021-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2021,2021,,107.460808,X,base year is 2015
AND,2022-11-01,2022-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2022,2022,,114.744497,X,base year is 2015
AND,2023-11-01,2023-11-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7011,November,2023,2023,,120.444776,X,base year is 2015
AND,2000-12-01,2000-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2000,2000,,74.202869,I,base year is 2015
AND,2001-12-01,2001-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2001,2001,,76.637079,X,base year is 2015
AND,2002-12-01,2002-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2002,2002,,79.064976,X,base year is 2015
AND,2003-12-01,2003-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2003,2003,,81.492872,X,base year is 2015
AND,2004-12-01,2004-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2004,2004,,83.815208,X,base year is 2015
AND,2005-12-01,2005-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2005,2005,,86.770908,X,base year is 2015
AND,2006-12-01,2006-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2006,2006,,89.937729,X,base year is 2015
AND,2007-12-01,2007-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2007,2007,,92.365626,X,base year is 2015
AND,2008-12-01,2008-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2008,2008,,96.376933,X,base year is 2015
AND,2009-12-01,2009-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2009,2009,,95.215765,X,base year is 2015
AND,2010-12-01,2010-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2010,2010,,96.799176,X,base year is 2015
AND,2011-12-01,2011-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2011,2011,,99.332633,X,base year is 2015
AND,2012-12-01,2012-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2012,2012,,100.810483,X,base year is 2015
AND,2013-12-01,2013-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2013,2013,,101.232726,X,base year is 2015
AND,2014-12-01,2014-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2014,2014,,100.177119,X,base year is 2015
AND,2015-12-01,2015-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2015,2015,,99.649315,X,base year is 2015
AND,2016-12-01,2016-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2016,2016,,100.599362,X,base year is 2015
AND,2017-12-01,2017-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2017,2017,,103.027258,X,base year is 2015
AND,2018-12-01,2018-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2018,2018,,103.449501,X,base year is 2015
AND,2019-12-01,2019-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2019,2019,,104.505108,X,base year is 2015
AND,2020-12-01,2020-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2020,2020,,103.871744,X,base year is 2015
AND,2021-12-01,2021-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2021,2021,,107.355247,X,base year is 2015
AND,2022-12-01,2022-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2022,2022,,114.955619,X,base year is 2015
AND,2023-12-01,2023-12-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7012,December,2023,2023,,120.233655,X,base year is 2015
AND,2001-01-01,2001-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2001,2001,%,4.594661,E,
AND,2002-01-01,2002-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2002,2002,%,4.446100,E,
AND,2003-01-01,2003-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2003,2003,%,4.661069,E,
AND,2004-01-01,2004-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2004,2004,%,2.709302,E,
AND,2005-01-01,2005-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2005,2005,%,1.800068,E,
AND,2006-01-01,2006-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2006,2006,%,2.157473,E,
AND,2007-01-01,2007-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2007,2007,%,2.286088,E,
AND,2008-01-01,2008-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2008,2008,%,1.841209,E,
AND,2009-01-01,2009-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2009,2009,%,4.650434,E,
AND,2010-01-01,2010-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2010,2010,%,-0.649091,E,
AND,2011-01-01,2011-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2011,2011,%,0.170871,E,
AND,2012-01-01,2012-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2012,2012,%,0.903070,E,
AND,2013-01-01,2013-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2013,2013,%,2.774463,E,
AND,2014-01-01,2014-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2014,2014,%,2.409289,E,
AND,2015-01-01,2015-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2015,2015,%,1.133787,E,
AND,2016-01-01,2016-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2016,2016,%,1.233184,E,
AND,2017-01-01,2017-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2017,2017,%,2.214839,E,
AND,2018-01-01,2018-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2018,2018,%,2.383532,E,
AND,2019-01-01,2019-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2019,2019,%,1.058201,E,
AND,2020-01-01,2020-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2020,2020,%,2.094241,E,
AND,2021-01-01,2021-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2021,2021,%,1.538462,E,
AND,2022-01-01,2022-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2022,2022,%,3.131313,E,
AND,2023-01-01,2023-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2023,2023,%,14.103820,E,
AND,2024-01-01,2024-01-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7001,January,2024,2024,%,7.296137,E,
AND,2001-02-01,2001-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2001,2001,%,4.577136,E,
AND,2002-02-01,2002-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2002,2002,%,4.483083,E,
AND,2003-02-01,2003-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2003,2003,%,4.484848,E,
AND,2004-02-01,2004-02-29,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2004,2004,%,2.621810,E,
AND,2005-02-01,2005-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2005,2005,%,1.831336,E,
AND,2006-02-01,2006-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2006,2006,%,2.175844,E,
AND,2007-02-01,2007-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2007,2007,%,2.216428,E,
AND,2008-02-01,2008-02-29,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2008,2008,%,2.147109,E,
AND,2009-02-01,2009-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2009,2009,%,4.141519,E,
AND,2010-02-01,2010-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2010,2010,%,-0.579536,E,
AND,2011-02-01,2011-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2011,2011,%,0.221106,E,
AND,2012-02-01,2012-02-29,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2012,2012,%,1.083032,E,
AND,2013-02-01,2013-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2013,2013,%,2.678571,E,
AND,2014-02-01,2014-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2014,2014,%,2.028986,E,
AND,2015-02-01,2015-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2015,2015,%,1.250000,E,
AND,2016-02-01,2016-02-29,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2016,2016,%,1.122334,E,
AND,2017-02-01,2017-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2017,2017,%,3.551609,E,
AND,2018-02-01,2018-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2018,2018,%,1.178992,E,
AND,2019-02-01,2019-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2019,2019,%,1.165254,E,
AND,2020-02-01,2020-02-29,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2020,2020,%,1.780105,E,
AND,2021-02-01,2021-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2021,2021,%,1.748971,E,
AND,2022-02-01,2022-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2022,2022,%,4.044489,E,
AND,2023-02-01,2023-02-28,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2023,2023,%,15.646259,E,
AND,2024-02-01,2024-02-29,6,'020,Andorra,23014,Food price inflation,6121,Value,7002,February,2024,2024,%,4.621849,E,
AND,2001-03-01,2001-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2001,2001,%,4.559744,E,
AND,2002-03-01,2002-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2002,2002,%,4.519796,E,
AND,2003-03-01,2003-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2003,2003,%,4.310033,E,
AND,2004-03-01,2004-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2004,2004,%,2.534722,E,
AND,2005-03-01,2005-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2005,2005,%,1.862513,E,
AND,2006-03-01,2006-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2006,2006,%,2.194149,E,
AND,2007-03-01,2007-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2007,2007,%,2.147040,E,
AND,2008-03-01,2008-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2008,2008,%,2.452229,E,
AND,2009-03-01,2009-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2009,2009,%,3.636929,E,
AND,2010-03-01,2010-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2010,2010,%,-0.509898,E,
AND,2011-03-01,2011-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2011,2011,%,0.271330,E,
AND,2012-03-01,2012-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2012,2012,%,1.262778,E,
AND,2013-03-01,2013-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2013,2013,%,2.583135,E,
AND,2014-03-01,2014-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2014,2014,%,1.302460,E,
AND,2015-03-01,2015-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2015,2015,%,1.485714,E,
AND,2016-03-01,2016-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2016,2016,%,1.351351,E,
AND,2017-03-01,2017-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2017,2017,%,3.000000,E,
AND,2018-03-01,2018-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2018,2018,%,2.157497,E,
AND,2019-03-01,2019-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2019,2019,%,0.739176,E,
AND,2020-03-01,2020-03-31,6,'020,Andorra,23014,Food price inflation,6121,Value,7003,March,2020,2020,%,2.201258,E,
